sample	geoDis	latitude	longitude	country_name	state	region	site_name	elevation	countN	known	hetero	percpoly
SEEDGWAS5235	737.144520436	23.480832	-104.393881	Mexico	NA		MEZQUITAL	1406	323296	404690	20668	0.0510711902938051
SEEDGWAS5236	737.144520436	23.480832	-104.393881	Mexico	NA		MEZQUITAL	1406	309498	418488	20819	0.0497481409263826
SEEDGWAS5237	737.080441202	23.478827	-104.395773	Mexico	NA	MUNICIPIO MEZQUITAL	RANCHO LOS PEREZ	1409	339605	388381	17798	0.0458261346461336
SEEDGWAS5238	545.617437061	22.11666667	-103.25	Mexico	NA		COLOTLAN	1701	382843	345143	14355	0.041591456294927
SEEDGWAS5239	485.612568323	21.639366	-102.968003	Mexico	NA		JALPA	1370	302805	425181	23192	0.0545461815085811
SEEDGWAS524	6537.52565568	-25.154213	-59.272377	South America	NA	FORMOSA	CAMPO HARDY	98	396775	331211	10031	0.0302858298788386
SEEDGWAS5240	485.612568323	21.639366	-102.968003	Mexico	NA		JALPA	1370	353100	374886	15238	0.0406470233617686
SEEDGWAS5241	485.612568323	21.639366	-102.968003	Mexico	NA		JALPA	1370	371065	356921	15132	0.0423959363556641
SEEDGWAS5243	3259.78237633	8.296702	-71.788833	Central America	NA		LA PLAYA	1235	320911	407075	17335	0.0425842903641835
SEEDGWAS525	6587.91190631	-26.15	-59.63	South America	NA	FORMOSA	RACEDO ESCOBAR	92	357335	370651	15606	0.0421042975737284
SEEDGWAS526	743.130606038	17.13333333	-93.3	Mexico	NA		TECPATAN	550	427003	300983	9118	0.0302940697647375
SEEDGWAS5262	7257.3835095	-33.494989	-58.255224	South America	NA	SORIANO	BIZCOCHO OESTE CNO. VECINAL-RAUL PENA	18	280770	447216	21986	0.0491619262280419
SEEDGWAS5263	835.711113756	15.86666667	-92.73333333	Mexico	NA	ANGEL ALBINO CORZO	NUEVO GUERRERO	675	352645	375341	17304	0.0461020778438806
SEEDGWAS5264	852.956535881	24.51666667	-104.7666667	Mexico	NA	CANATLAN	FRANCISCO ZORCA	1951	327889	400097	19797	0.0494805009785127
SEEDGWAS5265	293.886759447	20.65	-100.9833333	Mexico	NA		SANTA CRUZ DE JUVENTINO ROSAS	1768	333136	394850	18500	0.0468532354058503
SEEDGWAS5266	805.240280413	17.06	-92.72	Mexico	NA		EL BOSQUE	1095	287332	440654	21236	0.0481920055190694
SEEDGWAS5267	328.951018467	20.33333333	-102.3	Mexico	NA	YURECUARO	LA MULA	1542	305586	422400	21711	0.0513991477272727
SEEDGWAS5268	326.80240758	20.290769	-102.319883	Mexico	NA	TANHUATO	COMUNIDAD AGRARIA	1543	283368	444618	24542	0.0551979452023985
SEEDGWAS5269	419.297125536	18.390306	-96.282141	Mexico	NA	EL DURAZNO	LA CANDELARIA	49	347888	380098	16191	0.042596909218149
SEEDGWAS527	742.161371815	16.76666667	-93.38333333	Mexico	NA		OCOZOCUAUTLA ESPINO	812	336690	391296	15554	0.0397499591102388
SEEDGWAS5270	266.674461108	19.11666667	-97.95	Mexico	NA		ACAJETE	2474	366056	361930	15670	0.0432956649075788
SEEDGWAS5271	353.97209247	19.35	-97.15	Mexico	NA		AYAHUALULCO	2152	348989	378997	18004	0.0475043338073916
SEEDGWAS5273	7286.50650335	-15.79	-43.24	South America	NA		NORTE-MINAS G. E SUL-BAHIA	678	339166	388820	16825	0.0432719510313255
SEEDGWAS5277	5894.90976697	-21.48298	-64.173051	South America	NA	TARIJA	O'CONNOR, PAJONAL	1261	306151	421835	21184	0.0502186874014721
SEEDGWAS528	1194.11157818	19.62	-89	Mexico	NA	OTHON P. BLANCO	EJIDO CAOBA KM. 87	87	411528	316458	8527	0.0269451238394984
SEEDGWAS5280	7473.87045595	-10.06666667	-38.35	South America	NA	BAHIA	TEREMOABO	283	280915	447071	19937	0.0445947064336537
SEEDGWAS5283	6214.64255306	-27.65	-67.03333333	South America	NA	CATAMARCA	BELEN	1296	285645	442341	22573	0.0510307658571102
SEEDGWAS5284	332.519638702	19.966667	-102.716667	Mexico	NA		JIQUILPAN	1782	272271	455715	25494	0.0559428590237319
SEEDGWAS5285	357.200850635	19.35	-97.11666667	Mexico	NA		IXHUACAN DE LOS REYES	1805	247108	480878	32012	0.0665698992259991
SEEDGWAS5286	914.167780018	16.529039	-91.783754	Mexico	NA		LA INDEPENDENCIA	1319	296034	431952	18851	0.0436414231210875
SEEDGWAS5287	1075.30575956	26.447593	-105.537833	Mexico	NA		OCAMPO	1741	321395	406591	18352	0.0451362671579056
SEEDGWAS5288	317.276510364	20.91666667	-100.7333333	Mexico	NA		SAN MIGUEL DE ALLENDE	1984	329899	398087	19421	0.048785818175424
SEEDGWAS5289	902.614758796	16.328624	-91.943308	Mexico	NA		LAS MARGARITAS	1494	360228	367758	14469	0.0393438076126148
SEEDGWAS529	1072.6915707	20.054799	-90.23914	Mexico	NA	TENABO	TINUN	8	368279	359707	12428	0.0345503423619779
SEEDGWAS5290	742.161371815	16.76666667	-93.38333333	Mexico	NA		OCOZOCUAUTLA ESPINO	812	354048	373938	14702	0.0393166781658992
SEEDGWAS5291	887.005854918	16.25436	-92.113768	Mexico	NA		COMITAN DE DOMINGUEZ	1564	360993	366993	13457	0.0366682743267583
SEEDGWAS5292	905.826769649	15.7	-92.1	Mexico	NA		FRONTERA COMALAPA	726	357913	370073	13590	0.0367224844827912
SEEDGWAS5293	349.05569523	20.3	-102.6166667	Mexico	NA		LA PROVIDENCIA	1536	390499	337487	13112	0.0388518668867245
SEEDGWAS5294	340.691643593	20.966316	-101.395424	Mexico	NA	SILAO	EL CAPULIN	1816	334626	393360	17512	0.0445190156599553
SEEDGWAS5295	362.948475095	20.35	-102.75	Mexico	NA		OCATLAN	1529	320326	407660	19105	0.0468650345876466
SEEDGWAS5296	555.908529845	21.98333333	-103.6	Mexico	NA		VILLA GUERRERO	1772	343661	384325	18324	0.0476783971898784
SEEDGWAS5297	220.998204166	19.835255	-99.217527	Mexico	NA	HUEHUETOCA	SALITRILLO	2259	381771	346215	15298	0.0441864159554034
SEEDGWAS5298	258.267611962	18.4	-97.81666667	Mexico	NA		SAN VICENTE COYOTEPEC	1925	288673	439313	21499	0.0489377732960327
SEEDGWAS5299	317.276510364	20.91666667	-100.7333333	Mexico	NA		SAN MIGUEL DE ALLENDE	1984	309267	418719	17871	0.0426801745323236
SEEDGWAS53	1164.29994647	19.841513	-89.31613	Mexico	NA		BECANCHEN	72	467688	260298	6846	0.026300624668649
SEEDGWAS530	662.463733045	21.82	-105.2	Mexico	NA		SANTIAGO IXCUINTLA	15	385293	342693	9529	0.0278062288987519
SEEDGWAS5300	226.444744091	18.61666667	-98.16666667	Mexico	NA		COATZINGO	1187	308630	419356	20240	0.0482644817291275
SEEDGWAS5301	365.170469277	20.71666667	-102.35	Mexico	NA	ARANDAS	EL CAPULIN	2077	311176	416810	22048	0.0528970034308198
SEEDGWAS5302	170.849434282	18.98333333	-98.91666667	Mexico	NA		TOTOLAPAN	1898	284052	443934	22568	0.0508363855888488
SEEDGWAS5303	1422.73575086	20.51666667	-86.91666667	Mexico	NA		COZUMEL	8	294819	433167	21744	0.0501977297439556
SEEDGWAS5304	437.045192147	22.031961	-100.21527	Mexico	NA	CIUDAD FERNANDEZ	SAN JOSE DE GALLINAS	1057	342026	385960	17235	0.0446548865167375
SEEDGWAS5305	1625.15710513	29.43544	-110.367266	Mexico	NA		URES	390	333576	394410	16090	0.0407951116858092
SEEDGWAS5306	357.45581732	21.253292	-100.913794	Mexico	NA		DOLORES HIDALGO	2004	316789	411197	19881	0.0483490881499622
SEEDGWAS5307	370.462054801	20.686914	-102.471716	Mexico	NA	ARANDAS	LA TRINIDAD	1984	293815	434171	23035	0.0530551326551059
SEEDGWAS5308	364.264177385	20.691381	-102.370596	Mexico	NA	ATOTONILCO EL ALTO	LAGUNILLAS	2030	361058	366928	16695	0.0454993895260106
SEEDGWAS5309	348.137953076	20.53333333	-102.3333333	Mexico	NA	AYO EL CHICO	MESA DE MENDEZ	1602	324751	403235	20032	0.0496782273364167
SEEDGWAS531	787.461209018	17.6	-92.81666667	Mexico	NA	TACOTALPA	EJIDO XICOTENCATL	21	387508	340478	11759	0.0345367395250207
SEEDGWAS5310	485.659483273	22.45	-100.6833333	Mexico	NA		VILLA HIDALGO	1702	305730	422256	19050	0.0451148118676822
SEEDGWAS5311	372.62816427	19.61666667	-97.08333333	Mexico	NA		LAS VIGAS DE RAMIREZ	2634	236557	491429	29346	0.0597156455968207
SEEDGWAS5312	340.557101407	19.916667	-97.633333	Mexico	NA	HUAHUAXTLA	RANCHO DE PALTOYACATA	1580	293821	434165	19343	0.0445521863807539
SEEDGWAS5313	288.810770037	18.56666667	-97.55	Mexico	NA		TEPANCO DE LOPEZ	1813	310007	417979	21384	0.0511604649994378
SEEDGWAS5314	430.529152897	21.96666667	-100	Mexico	NA		CIUDAD FERNANDEZ	994	264550	463436	25114	0.0541908699367334
SEEDGWAS5315	834.19493785	24.88333333	-103.7	Mexico	NA	CUENCAME	SAN ANGEL	1578	268037	459949	26835	0.0583434250319057
SEEDGWAS5316	279.631907362	20.51666667	-100.9833333	Mexico	NA		VILLAGRAN	1735	299849	428137	22444	0.0524224722460334
SEEDGWAS5317	905.826769649	15.7	-92.1	Mexico	NA		FRONTERA COMALAPA	726	308821	419165	19558	0.046659430057376
SEEDGWAS5318	305.992712536	19.95	-102.4	Mexico	NA	TANGAMANDAPIO	SANTIAGO TANGAMANDAPIO	1709	291326	436660	24065	0.0551115284202812
SEEDGWAS5319	837.327866874	25.412966	-98.290118	Mexico	NA		SANTIAGO MATAMOROS	2184	275692	452294	25334	0.0560122398263077
SEEDGWAS5320	6122.77524624	-25.276247	-65.330116	South America	NA	SALTA	CABRA CORRAL, GUACHIPAS	969	266412	461574	24679	0.0534670497038395
SEEDGWAS5321	6254.82484786	-27.589584	-66.305555	South America	NA	CATAMARCA	ANDALGALA	1055	306152	421834	19068	0.0452026152467558
SEEDGWAS5322	6319.06630283	-28.31619	-66.274516	South America	NA	CATAMARCA	APOYACO, POMAN	868	408626	319360	13357	0.0418242735470942
SEEDGWAS5323	832.232134594	24.5296	-104.367239	Mexico	NA	PANUCO DE CORONADO	GENERAL IGNACIO ZARAGOZA	2090	418068	309918	11736	0.037868081234391
SEEDGWAS5324	106.142662414	19.03333333	-100.0333333	Mexico	NA		TEMASCALTEPEC	1956	361917	366069	16545	0.0451963974004901
SEEDGWAS5325	170.849434282	18.98333333	-98.91666667	Mexico	NA		TOTOLAPAN	1898	367770	360216	17838	0.0495202878273036
SEEDGWAS5327	170.849434282	18.98333333	-98.91666667	Mexico	NA		TOTOLAPAN	1898	426734	301252	12916	0.0428744041533334
SEEDGWAS5328	351.470424625	19.11666667	-97.08333333	Mexico	NA		CALCAHUALCO	1851	373355	354631	16594	0.0467922996015577
SEEDGWAS5329	411.73367249	21.16666667	-102.45	Mexico	NA	JALOSTOTITLAN	EL RANCHO DE LA LABOR SAN ANTONIO	1781	398415	329571	14088	0.0427464795142777
SEEDGWAS5330	411.73367249	21.16666667	-102.45	Mexico	NA	JALOSTOTITLAN	LAS VIUDAS	1781	343115	384871	22877	0.0594406957136287
SEEDGWAS5331	411.579084307	20.78333333	-102.95	Mexico	NA	ACATIC	LOS RANCHITOS	1676	328858	399128	20417	0.0511540157543445
SEEDGWAS5332	411.579084307	20.78333333	-102.95	Mexico	NA	ACATIC	SALTILLO DE ABAJO	1676	335149	392837	19375	0.0493207106255266
SEEDGWAS5333	126.287483664	18.604445	-99.170828	Mexico	NA		JOJUTLA	903	253683	474303	29820	0.0628712025856889
SEEDGWAS5334	368.493390575	17.258284	-96.876585	Mexico	NA	ETLA	SAN PABLO HUITZO	1673	283524	444462	24904	0.0560317867444236
SEEDGWAS5335	442.59929626	16.8965	-96.261935	Mexico	NA	SAN LORENZO DE ALBARRA	ROAGUIA	1827	354015	373971	16767	0.0448350273149522
SEEDGWAS5336	381.451724047	16.58333333	-97.01666667	Mexico	NA	SANTA MARIA SOLA	SANTA ROSA MATAGALLINAS	1480	320164	407822	20561	0.0504166033220376
SEEDGWAS5339	847.326072153	24.51666667	-104.6666667	Mexico	NA	CANATLAN	ESFUERSOS UNIDOS	1951	391713	336273	14524	0.0431910977093017
SEEDGWAS5340	847.326072153	24.51666667	-104.6666667	Mexico	NA	CANATLAN	CERRO GORDO	1928	340321	387665	19466	0.050213457495518
SEEDGWAS5342	7473.87045595	-10.06666667	-38.35	South America	NA	BAHIA	JEREMOABO-CANABRAVINHA	283	266048	461938	24145	0.0522689192056077
SEEDGWAS5343	7473.87045595	-10.06666667	-38.35	South America	NA	BAHIA	JEREMOABO-CANABRAVINHA	283	297271	430715	20520	0.0476417120369618
SEEDGWAS5344	7471.31994674	-10.96666667	-38.8	South America	NA	BAHIA	TUCANO-RUA NOVA	216	320654	407332	18428	0.0452407372855558
SEEDGWAS5345	7069.95085468	-26.035028	-53.076765	South America	NA	PARANA	FRANCISCO BELTRAO-LINHA SAO PAULO	555	296688	431298	18926	0.0438814926106775
SEEDGWAS5346	384.25625192	20.673771	-102.690624	Mexico	NA	TEPATITLAN	OJO DE AGUA DE LATILLAS	1876	319580	408406	21131	0.0517401801148857
SEEDGWAS5347	394.526368057	20.81666667	-102.6666667	Mexico	NA	TEPATITLAN	LA CAPILLA	2017	328523	399463	20525	0.0513814796364119
SEEDGWAS5348	382.422792995	21.11666667	-102	Mexico	NA	UNION DE SAN ANTONIO	CALICHE	1958	320387	407599	21118	0.0518107257377962
SEEDGWAS5349	381.658188203	21.01666667	-102.1666667	Mexico	NA	SAN JULIAN	EL VALLE	2055	333261	394725	18853	0.0477623662043195
SEEDGWAS5350	381.658188203	21.01666667	-102.1666667	Mexico	NA	SAN JULIAN	EL VALLE	2055	298245	429741	23588	0.0548888749269909
SEEDGWAS5351	815.928704636	16.602202	-92.711648	Mexico	NA		EL ZAPOTAL	738	255110	472876	26405	0.0558391629095154
SEEDGWAS5352	317.276510364	20.91666667	-100.7333333	Mexico	NA		SAN MIGUEL DE ALLENDE	1984	293163	434823	22851	0.0525524178803789
SEEDGWAS5353	407.266896964	20.61666667	-103.0666667	Mexico	NA	ZAPOTLANEJO	PALO COLORADO	1522	287963	440023	23282	0.0529108705681294
SEEDGWAS5354	419.770690432	21.83299	-99.634229	Mexico	NA		RAYON	963	265076	462910	26947	0.0582121794733318
SEEDGWAS5355	386.374807116	19.716303	-103.497012	Mexico	NA		CIUDAD GUZMAN	1517	265528	462458	26901	0.0581696067534782
SEEDGWAS5357	577.471943579	21.320316	-104.575801	Mexico	NA		SANTA MARIA DEL ORO	1172	265902	462084	21498	0.046524008621809
SEEDGWAS5358	577.471943579	21.320316	-104.575801	Mexico	NA		SANTA MARIA DEL ORO	1172	278047	449939	23323	0.051835915535217
SEEDGWAS5359	437.045192147	22.031961	-100.21527	Mexico	NA	CIUDAD FERNANDEZ	SAN JOSE DE GALLINAS	1057	248699	479287	26757	0.055826675874789
SEEDGWAS536	6787.02739394	-27.939614	-58.773539	South America	NA	CORRIENTES	EMPEDRADO	70	381801	346185	11110	0.0320926672155062
SEEDGWAS5361	493.088527511	21.851035	-102.764636	Mexico	NA	CALVILLO	LA BARRANCA DE LOS PORTALES	1606	284168	443818	24198	0.0545223492512697
SEEDGWAS5366	6181.63398321	-25.72	-65	South America	NA	SALTA	ROSARIO DE LA FRONTERA, EL NARANJO	895	251630	476356	25863	0.0542934276045647
SEEDGWAS5367	295.621076458	18.78333333	-97.53333333	Mexico	NA		PALMAR DE BRAVO	2254	294889	433097	20828	0.0480908433907416
SEEDGWAS5368	275.363099001	19.16666667	-97.88333333	Mexico	NA		ALJOJUCA	2623	265504	462482	25837	0.0558659580264745
SEEDGWAS537	6611.3504297	-25.207418	-58.325108	South America	NA	FORMOSA	PILCOMAYO, SIETE PALMAS	82	417364	310622	9239	0.0297435468189632
SEEDGWAS5370	7416.7233742	-21.084035	-45.080201	South America	NA	MINAS GERAIS	PERDOES	854	308709	419277	13698	0.0326705256906532
SEEDGWAS538	6611.3504297	-25.207418	-58.325108	South America	NA	FORMOSA	PILCOMAYO, SIETE PALMAS (LAGUNA PE)	82	351759	376227	11137	0.0296018095458327
SEEDGWAS539	6270.70128368	-23.78	-61.48	South America	NA	FORMOSA	PILAGAS, SANTA ROSA	175	391869	336117	11312	0.0336549475331507
SEEDGWAS54	1133.5947249	20.485433	-89.732539	Mexico	NA		MUNA	45	429625	298361	9195	0.0308183710337477
SEEDGWAS541	6270.70128368	-23.78	-61.48	South America	NA	FORMOSA	PILAGAS, SANTA ROSA	175	356533	371453	13175	0.0354688210890745
SEEDGWAS542	6270.70128368	-23.78	-61.48	South America	NA	FORMOSA	PILAGAS, SANTA ROSA	175	344385	383601	11555	0.0301224449362749
SEEDGWAS543	6592.41746974	-25.743184	-59.135576	South America	NA	FORMOSA	PIRANE, GRAL. BENJAMIN VICTORIA	86	340111	387875	10294	0.0265394779245891
SEEDGWAS544	6592.41746974	-25.743184	-59.135576	South America	NA	FORMOSA	PIRANE, COLONIA ESPERANZA	86	375958	352028	11303	0.0321082413898894
SEEDGWAS545	6592.41746974	-25.743184	-59.135576	South America	NA	FORMOSA	PIRANE, VILLA MERCEDES	86	422260	305726	8321	0.0272171813977221
SEEDGWAS547	6608.92672157	-26.187748	-59.378135	South America	NA	FORMOSA	PIRANE, VILLA DOS TRECE	86	377258	350728	12262	0.0349615656577177
SEEDGWAS548	6457.64432206	-24.843951	-60.040877	South America	NA	FORMOSA	PATINO, COLONIA BANADEROS	120	378514	349472	11414	0.0326606995696365
SEEDGWAS549	1220.07209169	18.24058	-88.686882	Mexico	NA	OTHON P. BLANCO	UNIDAD PUCTE EJIDO BENITO JUAREZ	34	365817	362169	12214	0.0337245871402577
SEEDGWAS55	1164.29994647	19.841513	-89.31613	Mexico	NA		BECANCHEN	72	315210	412776	17158	0.0415673391863868
SEEDGWAS56	1799.95129722	10.275515	-85.598355	Central America	NA	GUANACASTE	ARADO SANTA CRUZ	47	291736	436250	18088	0.0414624641833811
SEEDGWAS57	1785.9087495	10.730766	-85.481812	Central America	NA	GUANACASTE	CANAS DULCES LIBERIA	96	374402	353584	11173	0.0315992805104303
SEEDGWAS589	231.072659453	19.5	-101.8666667	Mexico	NA		TINGANBATO	1919	339831	388155	11872	0.0305857196223158
SEEDGWAS59	2182.71556261	8.481494	-82.617824	Central America	NA	CHIRIQUI	BUENAVISTA BUGABA CONCEPCION	143	384540	343446	11437	0.0333007226754715
SEEDGWAS591	472.720016901	15.925349	-96.419028	Mexico	NA		PLUMA HIDALGO	1337	381941	346045	10498	0.0303370948865032
SEEDGWAS592	1763.80419614	30.643365	-110.95676	Mexico	NA		COCOSPERA	759	376544	351442	10795	0.0307163059622925
SEEDGWAS594	494.621134444	22.545288	-100.465567	Mexico	NA		ESTACION VILLAR	1597	329644	398342	16033	0.0402493334873049
SEEDGWAS595	841.965538718	25.458737	-102.184609	Mexico	NA	MPIO.DE PARRAS DE LA F	28 DE AGOSTO	1483	333765	394221	13966	0.035426829113619
SEEDGWAS596	394.42459995	21.591941	-99.57213	Mexico	NA	LAGUNILLAS	TORTUGAS OLLA	928	361855	366131	13565	0.0370495806145888
SEEDGWAS598	1450.66462744	14.25	-87.25	Central America	NA	FRANCISCO MORAZAN	MONTE REDONDO	893	382592	345394	11695	0.0338598817582239
SEEDGWAS6	455.529375568	18.10027778	-95.9305556	Mexico	NA	LOMA BONITA	EJIDO EL OBISPO	22	449758	278228	9047	0.032516497261239
SEEDGWAS601	1120.93916298	15.141426	-90.176536	Central America	NA	BAJA VERAPAZ	LA PROVIDENCIA SALAMA	1550	284028	443958	19602	0.044152825267255
SEEDGWAS604	248.218224795	19.903114	-98.850117	Mexico	NA		IXTAHUACAN	2323	329848	398138	15798	0.0396797090456073
SEEDGWAS606	840.992782562	25.45	-102.1833333	Mexico	NA	MPIO.DE PARRAS DE LA F	LA PRESA	1514	273435	454551	18156	0.0399427126989051
SEEDGWAS609	407.903494468	21.69932	-99.481779	Mexico	NA		SANTA CATARINA	442	329524	398462	15561	0.0390526574679643
SEEDGWAS612	3070.40940664	4.516666667	-75.63333333	Central America	NA	CALDAS	CALARCA	1535	277893	450093	20417	0.045361736352265
SEEDGWAS613	3052.18168004	3.507372	-76.476108	Central America	NA	VALLE	CALIMA	949	303947	424039	16594	0.0391331929374421
SEEDGWAS614	3104.64083533	8.238297	-73.345161	Central America	NA	SANTANDER DEL NORTE	OCANA	1248	304019	423967	16727	0.0394535423747603
SEEDGWAS617	2032.02200079	9.36847	-83.681158	Central America	NA	SAN JOSE	CANCHERA SAN ISIDRO DEL GENERAL	733	327152	400834	16216	0.0404556499698129
SEEDGWAS618	2029.39921469	9.451193	-83.660106	Central America	NA	SAN JOSE	PUEBLO NUEVO PEREZ ZELEDON	1051	338961	389025	14650	0.037658248184564
SEEDGWAS619	1915.15292797	10.232041	-84.410685	Central America	NA	ALAJUELA	SAN LUIS ALFARO RUIZ	1686	331368	396618	14844	0.0374264405548916
SEEDGWAS620	1962.59392985	9.933333333	-84.08333333	Central America	NA	SAN JOSE	AGUA BLANCA ACOSTA	1156	358692	369294	11833	0.0320422211029694
SEEDGWAS621	1925.8064585	10.08333333	-84.38333333	Central America	NA	ALAJUELA	SAN JOSE DE NARANJO	1013	349318	378668	12893	0.0340482956045929
SEEDGWAS622	1599.4858598	13.23333333	-86.16666667	Central America	NA	SAN RAFAEL DEL NORTE	POTRERILLOS	970	374761	353225	10180	0.0288201571236464
SEEDGWAS623	2183.07100602	8.783333333	-82.43333333	Central America	NA	CHIRIQUI	VOLCANCITO BOQUETE	1125	293897	434089	18067	0.0416204971791499
SEEDGWAS624	2285.96502576	8.246152	-81.666375	Central America	NA	CHIRIQUI	COMUN TOLE	337	378408	349578	11620	0.0332400780369474
SEEDGWAS625	2288.04091732	8.237929	-81.649363	Central America	NA	CHIRIQUI	VELADERO TOLE	269	351722	376264	14182	0.0376916207769013
SEEDGWAS634	424.418186514	20.335333	-96.964079	Mexico	NA		SANTA ELENA	42	423397	304589	7154	0.0234873879227418
SEEDGWAS637	376.465412605	16.233634	-97.28339	Mexico	NA	JAMILTEPEC	JUQUILA	1512	309939	418047	16784	0.0401485957320588
SEEDGWAS639	538.200023181	21.03333333	-104.3333333	Mexico	NA		IXTLAN DEL RIO	1137	419802	308184	9852	0.0319679152713963
SEEDGWAS64	1080.7712715	15.366112	-90.494655	Central America	NA	ALTA VERAPAZ	VEGA LARGA SAN CRISTOBAL	144	491646	236340	6992	0.0295844969112296
SEEDGWAS640	546.451835178	21.386317	-104.129818	Mexico	NA		AMATLAN DE JORA	1281	330125	397861	18232	0.0458250494519443
SEEDGWAS641	7594.01908867	-22.71666667	-44.15	South America	NA	SAO PAULO	FAZ. SAO JOSE RIO CLARO	791	349034	378952	14186	0.0374348202410859
SEEDGWAS644	386.773466857	19.23333333	-103.7166667	Mexico	NA		COLIMA	467	373993	353993	10149	0.0286700584474834
SEEDGWAS645	311.125115261	19.96666667	-102.45	Mexico	NA		TANGAMANDAPIO	1650	409743	318243	11532	0.0362364608176771
SEEDGWAS647	5896.5239672	-20.680467	-63.292271	South America	NA	CHUQUISACA	LUIS CALVO, MUYU PAMPA	755	292297	435689	17736	0.0407079361654758
SEEDGWAS648	5713.9947702	-19.3	-64.3	South America	NA	CHUQUISACA	TOMINA, THYMAYU	2079	364662	363324	13099	0.0360532197157358
SEEDGWAS649	7515.16332202	-11.23333333	-38.48333333	South America	NA	BAHIA	NOVA SOURE-FAZ. NASCENCA-GANGORRA	153	378200	349786	9898	0.0282973017788019
SEEDGWAS65	1205.02980331	14.95	-89.41666667	Central America	NA	ZACAPA	EL ALTO	966	378481	349505	12459	0.0356475586901475
SEEDGWAS650	763.28378534	16.782368	-93.176559	Mexico	NA		TERAN	633	447660	280326	6536	0.0233157109936288
SEEDGWAS651	5896.5239672	-20.680467	-63.292271	South America	NA	CHUQUISACA	LUIS CALVO, MUYUPAMPA	755	261133	466853	20947	0.0448685132150805
SEEDGWAS652	5963.00791209	-21.437723	-63.191165	South America	NA	TARIJA	GRAN CHACO, ACHERAL	338	347731	380255	12123	0.0318812375905642
SEEDGWAS656	7553.34299113	-9.366666667	-37.23333333	South America	NA	ALAGOAS	SANTANA DO IPANEMA	281	350664	377322	12321	0.0326538076231972
SEEDGWAS657	7534.60648234	-11.36666667	-38.35	South America	NA	BAHIA	OLINDINA-FAZ.-CEDRO	153	343438	384548	10310	0.0268106972341554
SEEDGWAS658	7510.61742605	-11.138679	-38.484207	South America	NA	BAHIA	CALDAS DO CIPO'	209	299119	428867	15896	0.0370651040998725
SEEDGWAS659	887.005854918	16.25436	-92.113768	Mexico	NA		COMITAN DE DOMINGUEZ	1564	427061	300925	5789	0.0192373514995431
SEEDGWAS66	2531.05842306	20.3	-76.21666667	Central America	NA	ORIENTE	VENTA DE CASANOVA CONTRAMAESTRE	102	395617	332369	11726	0.0352800652287067
SEEDGWAS660	386.773466857	19.23333333	-103.7166667	Mexico	NA		COLIMA	467	356792	371194	13773	0.0371045868198301
SEEDGWAS662	902.707553696	15.37229	-92.251361	Mexico	NA		MOTOZINTLA	1346	391654	336332	10880	0.0323489884994589
SEEDGWAS663	815.928704636	16.602202	-92.711648	Mexico	NA		EL ZAPOTAL	738	337539	390447	12669	0.032447425642917
SEEDGWAS664	820.779926191	16.538454	-92.68035	Mexico	NA		TOTOLAPA	551	356206	371780	13817	0.0371644520953252
SEEDGWAS665	815.928704636	16.602202	-92.711648	Mexico	NA		EL ZAPOTAL	738	376607	351379	11729	0.0333799117192547
SEEDGWAS669	345.309857294	19.972572	-97.620559	Mexico	NA		XOCHITLAN DE ROMERO RUBIO	1089	312207	415779	17449	0.0419670065106703
